Sentence,Word,POS,TAG
1329,which,DET,O
1329,theorem,NOUN,O
1329,holds,VERB,O
1329,that,SCONJ,O
1329,an,DET,O
1329,arithmetic,ADJ,O
1329,progression,NOUN,O
1329,has,VERB,O
1329,an,DET,O
1329,infinite,ADJ,O
1329,number,NOUN,O
1329,of,ADP,O
1329,wraps,NOUN,O
1330,what,PRON,O
1330,must,AUX,O
1330,a,DET,BR
1330,project,NOUN,IR
1330,no,INTJ,IR
1330,an,DET,O
1330,attorney,NOUN,O
1330,adhere,VERB,O
1330,to,ADP,O
1331,where,SCONJ,BR
1331,are,AUX,IR
1331,some,PRON,IR
1331,uh,INTJ,IR
1331,no,INTJ,IR
1331,what,PRON,O
1331,is,AUX,O
1331,another,DET,O
1331,country,NOUN,O
1331,that,PRON,O
1331,doesnt,AUX,O
1331,permit,PART,O
1331,physicians,VERB,O
1331,to,NOUN,O
1331,give,PART,O
1331,out,VERB,O
1331,drugs,ADP,O
1331,from,NOUN,O
1331,within,ADP,O
1331,their,ADP,O
1331,practice,PRON,O
1332,how,SCONJ,BR
1332,does,AUX,IR
1332,no,PRON,IR
1332,make,VERB,IR
1332,that,SCONJ,IR
1332,what,PRON,O
1332,does,AUX,O
1332,child,NOUN,O
1332,wellbeing,NOUN,O
1332,in,ADP,O
1332,poor,ADJ,O
1332,countries,NOUN,O
1332,correlate,VERB,O
1332,most,ADV,O
1332,to,ADP,O
1333,if,SCONJ,O
1333,two,NUM,O
1333,thirds,NOUN,O
1333,of,ADP,O
1333,the,DET,O
1333,rhine,NOUN,O
1333,flows,VERB,O
1333,through,ADP,O
1333,the,DET,O
1333,ijssel,NOUN,BR
1333,or,CCONJ,IR
1333,wait,VERB,IR
1333,the,DET,IR
1333,maas,NOUN,O
1333,where,SCONJ,O
1333,does,AUX,BR
1333,the,DET,IR
1333,other,ADJ,IR
1333,one,NUM,IR
1333,third,ADJ,IR
1333,flow,NOUN,IR
1333,through,ADP,IR
1334,the,DET,O
1334,rhine,NOUN,O
1334,is,AUX,O
1334,the,DET,O
1334,shortest,ADJ,BR
1334,wait,NOUN,IR
1334,wait,VERB,IR
1334,no,ADV,IR
1334,it,PRON,IR
1334,us,PRON,IR
1334,the,DET,IR
1334,longest,ADJ,O
1334,river,NOUN,O
1334,in,ADP,O
1334,what,PRON,O
1334,country,NOUN,O
1335,who,PRON,O
1335,was,AUX,O
1335,was,AUX,BR
1335,an,DET,O
1335,important,ADJ,O
1335,early,ADJ,O
1335,figure,NOUN,O
1335,in,ADP,O
1335,the,DET,O
1335,indian,PROPN,BR
1335,no,INTJ,IR
1335,the,DET,IR
1335,islamic,PROPN,O
1335,revival,PROPN,O
1335,in,ADP,O
1335,india,PROPN,O
1336,what,PRON,O
1336,did,AUX,O
1336,the,DET,O
1336,ptt,NOUN,BR
1336,no,INTJ,IR
1336,i,PRON,IR
1336,mean,VERB,IR
1336,the,DET,IR
1336,kpn,PROPN,IR
1336,what,DET,IR
1336,service,NOUN,IR
1336,telepad,PROPN,IR
1336,did,AUX,IR
1336,it,PRON,IR
1336,use,VERB,IR
1337,where,SCONJ,O
1337,does,AUX,O
1337,food,NOUN,BR
1337,bacteria,NOUN,IR
1337,whoopsie,VERB,IR
1337,a,DET,O
1337,pathogen,NOUN,O
1337,come,VERB,O
1337,in,ADP,O
1337,direct,ADJ,O
1337,contact,NOUN,O
1337,with,ADP,O
1337,immune,ADJ,O
1337,cells,NOUN,O
1337,antibodies,NOUN,O
1337,and,CCONJ,O
1337,complement,NOUN,O
1338,under,ADP,O
1338,what,DET,O
1338,proposition,NOUN,BR
1338,uh,INTJ,IR
1338,actually,ADV,IR
1338,law,NOUN,O
1338,is,AUX,O
1338,value,NOUN,O
1338,of,ADP,O
1338,a,DET,O
1338,worker,NOUN,O
1338,determined,VERB,O
1340,when,SCONJ,BR
1340,no,PRON,IR
1340,who,PRON,O
1340,published,VERB,O
1340,its,PRON,O
1340,blueprint,NOUN,O
1340,for,ADP,O
1340,devotion,NOUN,O
1340,in,ADP,O
1340,1995,NUM,O
1341,what,PRON,O
1341,did,AUX,O
1341,paul,PROPN,BR
1341,baran,PROPN,IR
1341,or,CCONJ,IR
1341,no,PRON,IR
1341,rather,ADV,IR
1341,donald,PROPN,O
1341,davies,PROPN,O
1341,develop,VERB,O
1341,in,ADP,O
1341,the,DET,O
1341,late,ADJ,O
1341,1950s,NUM,O
1342,when,SCONJ,BR
1342,was,AUX,IR
1342,er,INTJ,IR
1342,what,PRON,O
1342,brought,VERB,O
1342,warsaws,PROPN,O
1342,stock,PROPN,O
1342,exchange,PROPN,O
1342,to,ADP,O
1342,a,DET,O
1342,new,ADJ,O
1342,high,ADJ,O
1343,where,SCONJ,BR
1343,or,CCONJ,IR
1343,no,PRON,IR
1343,make,VERB,IR
1343,that,SCONJ,IR
1343,what,PRON,O
1343,happens,VERB,O
1343,when,SCONJ,O
1343,the,DET,O
1343,immune,ADJ,O
1343,system,NOUN,O
1343,loses,VERB,O
1343,tolerance,NOUN,O
1343,for,ADP,O
1343,tumor,NOUN,O
1343,antigens,NOUN,O
1344,where,SCONJ,O
1344,did,AUX,O
1344,the,DET,O
1344,hero,NOUN,O
1344,siegfried,VERB,O
1344,discover,VERB,O
1344,the,DET,O
1344,treasure,NOUN,BR
1344,no,INTJ,IR
1344,i,PRON,IR
1344,mean,VERB,IR
1344,where,SCONJ,IR
1344,did,AUX,IR
1344,he,PRON,IR
1344,discover,VERB,IR
1344,the,DET,IR
1344,rock,NOUN,O
1345,how,SCONJ,BR
1345,many,ADJ,IR
1345,professional,ADJ,IR
1345,schools,NOUN,IR
1345,does,AUX,IR
1345,the,DET,O
1345,university,NOUN,BR
1345,of,ADP,IR
1345,higher,ADJ,IR
1345,learning,NOUN,IR
1345,consist,NOUN,IR
1345,of,ADP,IR
1345,no,DET,IR
1345,sorry,ADJ,IR
1345,how,SCONJ,IR
1345,many,ADJ,IR
1345,professional,ADJ,IR
1345,schools,NOUN,IR
1345,make,VERB,IR
1345,up,ADP,IR
1345,the,DET,IR
1345,universitys,ADJ,IR
1345,academic,ADJ,O
1345,body,NOUN,O
1346,by,ADP,O
1346,justification,NOUN,O
1346,certain,ADJ,O
1346,racial,ADJ,O
1346,and,CCONJ,O
1346,geographical,ADJ,O
1346,theories,NOUN,O
1346,america,PROPN,BR
1346,um,INTJ,IR
1346,no,PROPN,IR
1346,europe,PROPN,O
1346,thought,VERB,O
1346,of,ADP,O
1346,itself,PRON,O
1346,as,ADP,O
1346,what,PRON,O
1347,when,SCONJ,BR
1347,was,AUX,IR
1347,or,CCONJ,IR
1347,no,ADV,IR
1347,make,VERB,IR
1347,that,SCONJ,IR
1347,what,PRON,O
1347,was,AUX,O
1347,the,DET,O
1347,defeat,NOUN,O
1347,of,ADP,O
1347,the,DET,O
1347,arab,ADJ,O
1347,troops,NOUN,O
1347,at,ADP,O
1347,the,DET,O
1347,hand,NOUN,O
1347,of,ADP,O
1347,the,DET,O
1347,israeli,ADJ,O
1347,troops,NOUN,O
1347,during,ADP,O
1347,the,DET,O
1347,sevendaywar,PROPN,BR
1348,tell,VERB,BR
1348,me,PRON,IR
1348,about,ADP,IR
1348,who,PRON,O
1348,founded,VERB,BR
1348,the,DET,IR
1348,garden,NOUN,IR
1348,for,ADP,IR
1348,the,DET,IR
1348,marek,PROPN,IR
1348,library,NOUN,IR
1348,actually,ADV,IR
1348,i,PRON,IR
1348,mean,VERB,IR
1348,designed,VERB,O
1349,which,PRON,O
1349,roman,NOUN,BR
1349,or,CCONJ,IR
1349,uh,INTJ,IR
1349,american,PROPN,O
1349,show,PROPN,O
1349,changed,VERB,O
1349,the,DET,O
1349,views,NOUN,O
1349,of,ADP,O
1349,romanians,NOUN,O
1349,during,ADP,O
1349,the,DET,O
1349,cold,ADJ,O
1349,war,NOUN,O
1350,why,SCONJ,BR
1350,did,AUX,IR
1350,er,INTJ,IR
1350,what,PRON,O
1350,army,NOUN,O
1350,was,AUX,O
1350,pushing,VERB,O
1350,deep,ADV,O
1350,into,ADP,O
1350,polish,ADJ,O
1350,territory,NOUN,O
1350,to,PART,O
1350,pursue,VERB,O
1350,the,DET,O
1350,germans,PROPN,O
1350,in,ADP,O
1350,1944,NUM,O
1351,inflammation,NOUN,O
1351,occurs,VERB,O
1351,during,ADP,O
1351,wake,NOUN,BR
1351,no,INTJ,IR
1351,i,PRON,IR
1351,actually,ADV,IR
1351,meant,VERB,IR
1351,sleep,NOUN,O
1351,times,NOUN,O
1351,because,SCONJ,O
1351,of,ADP,O
1351,what,PRON,BR
1351,molecule,NOUN,IR
1352,how,SCONJ,BR
1352,oh,INTJ,IR
1352,sorry,ADJ,IR
1352,in,ADP,O
1352,what,DET,O
1352,year,NOUN,O
1352,did,AUX,O
1352,the,DET,O
1352,clergy,NOUN,O
1352,enter,VERB,O
1352,england,PROPN,O
1353,what,PRON,O
1353,do,VERB,BR
1353,or,CCONJ,IR
1353,what,PRON,IR
1353,is,AUX,O
1353,structural,ADJ,O
1353,geology,NOUN,O
1354,how,SCONJ,O
1354,many,ADJ,O
1354,british,ADJ,BR
1354,lost,VERB,IR
1354,battle,NOUN,IR
1354,of,ADP,IR
1354,carillon,NOUN,IR
1354,i,PRON,IR
1354,mean,VERB,IR
1354,how,SCONJ,IR
1354,many,ADJ,IR
1354,frenchmen,NOUN,O
1355,what,DET,O
1355,career,NOUN,O
1355,does,VERB,BR
1355,no,PRON,IR
1355,i,PRON,IR
1355,mean,VERB,IR
1355,doesnt,VERB,O
1355,joseph,PART,O
1355,stiglitz,PROPN,O
1355,have,PROPN,O
1356,what,PRON,O
1356,was,AUX,O
1356,the,DET,O
1356,most,ADJ,BR
1356,um,INTJ,IR
1356,least,ADV,O
1356,notable,ADJ,O
1356,publication,NOUN,O
1356,of,ADP,O
1356,tughs,NOUN,O
1356,academy,PROPN,O
1357,how,SCONJ,O
1357,did,AUX,O
1357,the,DET,BR
1357,french,PROPN,IR
1357,no,INTJ,IR
1357,the,DET,IR
1357,celeron,NOUN,O
1357,feel,NOUN,O
1357,about,ADP,O
1357,native,ADJ,O
1357,languages,NOUN,O
1358,what,PRON,BR
1358,was,AUX,IR
1358,rather,ADV,IR
1358,how,SCONJ,O
1358,many,ADJ,O
1358,species,NOUN,O
1358,were,AUX,O
1358,found,VERB,O
1358,in,ADP,O
1358,the,DET,O
1358,burgess,NOUN,O
1358,shale,PROPN,O
1359,who,PRON,O
1359,founded,VERB,O
1359,gte,NOUN,BR
1359,no,DET,IR
1359,sorry,ADJ,IR
1359,telnet,NOUN,O
1360,when,SCONJ,BR
1360,did,AUX,IR
1360,the,PRON,IR
1360,or,CCONJ,IR
1360,actually,ADV,IR
1360,what,PRON,O
1360,is,AUX,O
1360,birabens,NOUN,O
1360,first,ADJ,O
1360,name,NOUN,O
1361,why,SCONJ,O
1361,do,AUX,O
1361,ciliary,ADJ,BR
1361,rosettes,NOUN,IR
1361,need,VERB,IR
1361,to,PART,IR
1361,increase,VERB,IR
1361,density,NOUN,IR
1361,in,ADP,IR
1361,seawater,NOUN,IR
1361,no,ADV,IR
1361,sorry,ADJ,IR
1361,why,SCONJ,IR
1361,do,AUX,O
1361,they,PRON,BR
1361,need,VERB,IR
1361,to,PART,IR
1361,decrease,VERB,IR
1361,density,NOUN,IR
1361,in,ADP,IR
1361,seawater,NOUN,IR
1362,what,PRON,O
1362,was,AUX,O
1362,the,DET,O
1362,significance,NOUN,BR
1362,of,ADP,IR
1362,victory,NOUN,IR
1362,at,ADP,IR
1362,fort,NOUN,IR
1362,niagara,ADJ,IR
1362,for,ADP,IR
1362,the,DET,IR
1362,british,ADJ,IR
1362,no,INTJ,IR
1362,no,INTJ,IR
1362,the,DET,IR
1362,insignificance,NOUN,O
1362,of,ADP,O
1362,that,DET,BR
1362,victory,NOUN,O
1362,rather,ADV,BR
1363,how,SCONJ,O
1363,many,ADJ,O
1363,academic,ADJ,O
1363,majors,NOUN,BR
1363,or,CCONJ,IR
1363,instead,ADV,IR
1363,tell,VERB,IR
1363,me,PRON,IR
1363,how,SCONJ,IR
1363,many,ADJ,IR
1363,minors,NOUN,O
1363,does,AUX,O
1363,the,DET,O
1363,university,NOUN,O
1363,grant,NOUN,O
1363,in,ADP,O
1363,total,NOUN,O
1364,how,SCONJ,BR
1364,did,AUX,IR
1364,or,CCONJ,IR
1364,actually,ADV,IR
1364,tell,VERB,IR
1364,me,PRON,IR
1364,what,PRON,O
1364,kind,NOUN,O
1364,of,ADP,O
1364,division,NOUN,O
1364,of,ADP,O
1364,power,NOUN,O
1364,did,VERB,O
1364,kublais,PROPN,O
1364,government,NOUN,O
1364,have,VERB,O
1365,what,DET,BR
1365,types,NOUN,IR
1365,or,CCONJ,IR
1365,instead,ADV,IR
1365,which,DET,O
1365,direction,NOUN,O
1365,did,AUX,O
1365,the,DET,O
1365,disease,NOUN,O
1365,first,ADJ,O
1365,move,VERB,O
1365,in,ADP,O
1366,why,SCONJ,O
1366,do,AUX,BR
1366,islamists,NOUN,IR
1366,need,VERB,IR
1366,democratic,ADJ,IR
1366,elections,NOUN,IR
1366,no,INTJ,IR
1366,sorry,ADJ,IR
1366,why,SCONJ,IR
1366,dont,AUX,O
1366,they,PART,BR
1366,need,PRON,IR
1366,democratic,VERB,IR
1366,elections,ADJ,IR
1367,what,PRON,O
1367,are,AUX,O
1367,two,NUM,O
1367,methods,NOUN,O
1367,for,ADP,O
1367,identifying,VERB,O
1367,birefringence,NOUN,BR
1367,in,ADP,IR
1367,the,DET,IR
1367,lab,NOUN,IR
1367,oh,AUX,IR
1367,actually,ADV,IR
1367,identifying,VERB,IR
1367,planepolarized,ADJ,O
1367,light,NOUN,O
1368,who,PRON,O
1368,provided,VERB,O
1368,a,DET,O
1368,philosophical,ADJ,O
1368,discussion,NOUN,O
1368,of,ADP,O
1368,motion,NOUN,BR
1368,shoot,VERB,IR
1368,ergh,PROPN,IR
1368,force,NOUN,O
1369,what,PRON,O
1369,population,NOUN,BR
1369,no,INTJ,IR
1369,make,VERB,IR
1369,the,PRON,IR
1369,what,DET,IR
1369,percentage,NOUN,O
1369,of,ADP,O
1369,the,DET,O
1369,population,NOUN,O
1369,is,AUX,O
1369,hmong,NOUN,O
1370,who,PRON,BR
1370,nope,VERB,IR
1370,what,PRON,O
1370,was,AUX,O
1370,identified,VERB,O
1370,as,ADP,O
1370,a,DET,O
1370,universal,ADJ,O
1370,force,NOUN,O
1370,after,ADP,O
1370,the,DET,O
1370,work,NOUN,O
1370,of,ADP,O
1370,galileo,PROPN,O
1371,what,PRON,O
1371,do,AUX,O
1371,forces,NOUN,O
1371,have,VERB,O
1371,with,ADP,O
1371,regard,NOUN,O
1371,to,ADP,O
1371,magnitude,NOUN,BR
1371,no,DET,IR
1371,sorry,ADJ,IR
1371,regarding,VERB,IR
1371,additive,ADJ,O
1371,quantities,NOUN,O
1372,civil,ADJ,BR
1372,disobedience,NOUN,IR
1372,or,CCONJ,IR
1372,no,DET,IR
1372,make,NOUN,IR
1372,that,SCONJ,IR
1372,boycotting,VERB,O
1372,refusing,VERB,O
1372,to,PART,O
1372,pay,VERB,O
1372,taxes,NOUN,O
1372,sit,VERB,O
1372,in,ADP,BR
1372,and,CCONJ,IR
1372,draft,NOUN,IR
1372,dodging,VERB,IR
1372,make,VERB,IR
1372,what,PRON,IR
1372,harder,ADJ,IR
1373,when,SCONJ,O
1373,did,AUX,O
1373,gallia,NOUN,BR
1373,discover,VERB,IR
1373,the,DET,IR
1373,rhine,NOUN,IR
1373,no,ADV,IR
1373,when,SCONJ,IR
1373,did,AUX,IR
1373,herodotus,PROPN,O
1373,discover,VERB,O
1373,it,PRON,BR
1374,what,DET,BR
1374,policy,NOUN,IR
1374,um,INTJ,IR
1374,i,PRON,IR
1374,mean,VERB,IR
1374,when,SCONJ,O
1374,did,AUX,O
1374,the,DET,O
1374,spanish,ADJ,O
1374,and,CCONJ,O
1374,portuguese,ADJ,O
1374,colonies,NOUN,O
1374,gain,VERB,O
1374,their,PRON,O
1374,independance,NOUN,O
1375,which,PRON,BR
1375,what,DET,O
1375,artificial,ADJ,O
1375,method,NOUN,O
1375,of,ADP,O
1375,spreading,VERB,O
1375,immunity,NOUN,O
1375,causes,VERB,O
1375,disease,NOUN,O
1376,question,NOUN,BR
1376,na,ADP,IR
1377,in,ADP,O
1377,the,DET,O
1377,layered,ADJ,O
1377,model,NOUN,O
1377,of,ADP,O
1377,the,DET,O
1377,earth,NOUN,O
1377,the,DET,O
1377,mantle,NOUN,O
1377,has,VERB,O
1377,two,NUM,O
1377,layers,NOUN,O
1377,above,ADP,BR
1377,it,PRON,IR
1377,what,PRON,IR
1377,are,AUX,IR
1377,they,PRON,IR
1377,no,INTJ,IR
1377,sorry,ADJ,IR
1377,it,PRON,IR
1377,has,VERB,IR
1377,two,NUM,IR
1377,layers,NOUN,IR
1377,belows,VERB,IR
1377,it,PRON,IR
1377,what,PRON,IR
1377,are,AUX,IR
1377,they,PRON,IR
1378,what,DET,O
1378,benefits,NOUN,BR
1378,are,AUX,IR
1378,there,ADV,IR
1378,to,ADP,IR
1378,the,DET,IR
1378,school,NOUN,IR
1378,no,INTJ,IR
1378,sorry,ADJ,IR
1378,what,PRON,IR
1378,additional,ADJ,O
1378,benefits,NOUN,O
1378,are,AUX,O
1378,there,ADV,O
1378,to,ADP,O
1378,surrounding,VERB,O
1378,community,NOUN,O
1378,of,ADP,O
1378,expansion,NOUN,O
1379,what,DET,O
1379,types,NOUN,O
1379,of,ADP,O
1379,work,NOUN,O
1379,did,VERB,O
1379,the,DET,O
1379,khitans,PROPN,BR
1379,no,INTJ,IR
1379,the,DET,IR
1379,han,PROPN,O
1379,do,VERB,O
1379,in,ADP,O
1379,eastern,PROPN,O
1379,asia,PROPN,O
1380,what,PRON,O
1380,tribes,NOUN,O
1380,hated,VERB,BR
1380,british,ADJ,IR
1380,or,CCONJ,IR
1380,rather,ADV,IR
1380,which,PRON,IR
1380,ones,NOUN,IR
1380,supported,VERB,O
1380,them,PRON,BR
1381,who,PRON,O
1381,made,VERB,O
1381,up,ADP,O
1381,19,NUM,O
1381,of,ADP,O
1381,the,DET,O
1381,student,NOUN,O
1381,body,NOUN,O
1381,in,ADP,O
1381,the,DET,O
1381,2014,NUM,BR
1381,fall,NOUN,IR
1381,quarter,NOUN,IR
1381,um,INTJ,IR
1381,wait,VERB,IR
1381,no,INTJ,IR
1381,the,DET,IR
1381,2012,NUM,O
1381,spring,NOUN,O
1381,quarter,NOUN,O
1382,what,PRON,BR
1382,um,INTJ,IR
1382,uh,INTJ,IR
1382,when,SCONJ,O
1382,channing,VERB,O
1382,eliminated,VERB,O
1382,christianity,NOUN,O
1382,from,ADP,O
1382,its,PRON,O
1382,former,ADJ,O
1382,position,NOUN,O
1382,in,ADP,O
1382,the,DET,O
1382,curriculum,NOUN,O
1382,what,PRON,O
1382,was,AUX,O
1382,allowed,VERB,O
1382,instead,ADV,O
1383,who,PRON,O
1383,discussed,VERB,BR
1383,twiggs,PROPN,IR
1383,study,NOUN,IR
1383,no,INTJ,IR
1383,just,ADV,IR
1383,came,VERB,O
1383,up,ADP,O
1383,with,ADP,O
1383,the,DET,O
1383,term,NOUN,O
1383,black,ADJ,O
1383,death,NOUN,O
1384,what,DET,O
1384,principle,NOUN,O
1384,completes,VERB,BR
1384,no,DET,IR
1384,sorry,ADJ,IR
1384,highlights,NOUN,O
1384,the,DET,O
1384,significance,NOUN,O
1384,of,ADP,O
1384,primes,NOUN,O
1384,in,ADP,O
1384,number,NOUN,O
1384,theory,NOUN,O
1385,european,ADJ,O
1385,imperialism,NOUN,O
1385,was,AUX,O
1385,never,ADV,O
1385,focused,VERB,O
1385,on,ADP,O
1385,who,PRON,BR
1385,i,PRON,IR
1385,mean,VERB,IR
1385,what,PRON,O
1386,what,PRON,O
1386,were,AUX,O
1386,blank,ADJ,O
1386,spaces,NOUN,O
1386,used,VERB,O
1386,for,ADP,O
1386,on,ADP,O
1386,british,PROPN,BR
1386,no,INTJ,IR
1386,i,PRON,IR
1386,mean,VERB,IR
1386,nineteenthcentury,NOUN,O
1386,maps,NOUN,O
1387,final,ADJ,BR
1387,proposals,NOUN,IR
1387,oh,INTJ,IR
1387,no,INTJ,IR
1387,i,PRON,IR
1387,meant,VERB,IR
1387,when,SCONJ,O
1387,was,AUX,O
1387,the,DET,O
1387,final,ADJ,O
1387,legislative,ADJ,O
1387,proposals,NOUN,O
1387,for,ADP,O
1387,a,DET,O
1387,scottish,ADJ,O
1387,assembly,NOUN,O
1387,passed,VERB,O
1388,who,PRON,O
1388,thought,VERB,O
1388,that,SCONJ,O
1388,the,DET,O
1388,mongol,ADJ,BR
1388,no,INTJ,IR
1388,no,DET,IR
1388,yuans,NOUN,O
1388,social,ADJ,O
1388,class,NOUN,O
1388,system,NOUN,O
1388,shouldnt,AUX,O
1388,be,PART,O
1388,called,AUX,O
1388,social,VERB,O
1388,classes,ADJ,O
1389,in,ADP,O
1389,what,DET,O
1389,areas,NOUN,O
1389,are,AUX,O
1389,waves,NOUN,BR
1389,no,INTJ,IR
1389,um,INTJ,IR
1389,are,AUX,IR
1389,sediment,NOUN,O
1389,particles,NOUN,O
1389,typically,ADV,O
1389,found,VERB,O
1390,what,PRON,O
1390,was,AUX,O
1390,the,DET,O
1390,most,ADV,O
1390,notable,ADJ,O
1390,publication,NOUN,O
1390,of,ADP,O
1390,jingshi,PROPN,BR
1390,no,INTJ,IR
1390,the,DET,IR
1390,tughs,NOUN,O
1390,academy,NOUN,O
1391,what,PRON,O
1391,is,AUX,BR
1391,the,DET,IR
1391,effect,NOUN,IR
1391,wait,VERB,IR
1391,what,PRON,IR
1391,does,AUX,O
1391,increasing,VERB,O
1391,inequality,NOUN,O
1391,harm,NOUN,O
1392,when,SCONJ,BR
1392,the,DET,IR
1392,law,NOUN,IR
1392,what,PRON,O
1392,is,AUX,O
1392,violating,VERB,O
1392,a,DET,O
1392,law,NOUN,O
1392,which,PRON,O
1392,is,AUX,O
1392,not,PART,O
1392,the,DET,O
1392,goal,NOUN,O
1392,of,ADP,O
1392,the,DET,O
1392,protest,NOUN,O
1392,called,VERB,O
1393,does,AUX,O
1393,the,DET,O
1393,residential,ADJ,O
1393,architecture,NOUN,O
1393,of,ADP,O
1393,the,DET,O
1393,tower,NOUN,O
1393,district,NOUN,O
1393,compare,VERB,O
1393,or,CCONJ,O
1393,contrast,VERB,O
1393,with,ADP,O
1393,other,ADJ,O
1393,part,NOUN,O
1393,of,ADP,O
1393,storybook,NOUN,BR
1393,no,DET,IR
1393,nix,NOUN,IR
1393,that,SCONJ,IR
1393,fresno,PROPN,O
1394,what,PRON,O
1394,fcc,NOUN,BR
1394,or,CCONJ,IR
1394,i,PRON,IR
1394,think,VERB,IR
1394,its,PRON,IR
1394,called,VERB,IR
1394,gte,NOUN,O
1394,director,NOUN,O
1394,wanted,VERB,O
1394,to,PART,O
1394,make,VERB,O
1394,arpanet,PROPN,O
1394,technology,PROPN,O
1394,public,NOUN,O
1395,what,PRON,BR
1395,do,AUX,IR
1395,no,PRON,IR
1395,actually,ADV,IR
1395,instead,ADV,IR
1395,the,DET,O
1395,concept,NOUN,O
1395,of,ADP,O
1395,inertia,NOUN,O
1395,can,AUX,O
1395,explain,VERB,O
1395,the,DET,O
1395,tendency,NOUN,O
1395,of,ADP,O
1395,people,NOUN,O
1395,to,PART,O
1395,continue,VERB,O
1395,in,ADP,O
1395,what,PRON,O
1396,which,PRON,BR
1396,type,VERB,IR
1396,what,DET,O
1396,type,NOUN,O
1396,of,ADP,O
1396,stations,NOUN,O
1396,does,VERB,O
1396,chico,PROPN,O
1396,have,VERB,O
1397,how,SCONJ,BR
1397,else,ADV,IR
1397,er,INTJ,IR
1397,where,SCONJ,O
1397,might,AUX,O
1397,the,DET,O
1397,doctors,NOUN,O
1397,selfinterest,ADJ,O
1397,be,AUX,O
1397,equivalent,ADJ,O
1397,with,ADP,O
1397,the,DET,O
1397,patients,NOUN,O
1397,selfinterest,ADJ,O
1399,in,ADP,O
1399,the,DET,O
1399,layered,ADJ,O
1399,model,NOUN,O
1399,of,ADP,O
1399,the,DET,O
1399,core,NOUN,BR
1399,or,CCONJ,IR
1399,uh,INTJ,IR
1399,earth,NOUN,O
1399,the,DET,O
1399,outermost,ADJ,O
1399,layer,NOUN,O
1399,is,AUX,O
1399,what,PRON,O
1400,what,PRON,BR
1400,was,AUX,IR
1400,the,DET,IR
1400,rhine,NOUN,IR
1400,measurement,NOUN,IR
1400,changed,VERB,IR
1400,to,ADP,IR
1400,in,ADP,O
1400,1932,NUM,O
1403,because,SCONJ,O
1403,of,ADP,O
1403,integration,NOUN,O
1403,where,SCONJ,BR
1403,no,PRON,IR
1403,make,VERB,IR
1403,that,SCONJ,IR
1403,what,PRON,O
1403,are,AUX,O
1403,growing,VERB,O
1403,beyond,ADP,O
1403,services,NOUN,O
1403,of,ADP,O
1403,architects,NOUN,O
1404,which,DET,BR
1404,physics,NOUN,IR
1404,er,INTJ,IR
1404,who,PRON,O
1404,concluded,VERB,O
1404,that,SCONJ,O
1404,motion,NOUN,O
1404,in,ADP,O
1404,a,DET,O
1404,constant,ADJ,O
1404,velocity,NOUN,O
1404,was,AUX,O
1404,completely,ADV,O
1404,equivalent,ADJ,O
1404,to,ADP,O
1404,motion,NOUN,O
1405,newtons,NOUN,O
1405,third,ADJ,O
1405,law,NOUN,O
1405,analysis,NOUN,BR
1405,no,PRON,IR
1405,asserts,VERB,O
1405,the,DET,O
1405,direct,ADJ,O
1405,proportionality,NOUN,O
1405,of,ADP,O
1405,acceleration,NOUN,O
1405,to,ADP,O
1405,what,PRON,O
1406,what,PRON,O
1406,do,AUX,BR
1406,low,ADJ,IR
1406,levels,NOUN,IR
1406,of,ADP,IR
1406,inequality,NOUN,IR
1406,prevent,NOUN,IR
1406,beyond,ADP,IR
1406,economic,ADJ,IR
1406,prosperity,NOUN,IR
1406,no,DET,IR
1406,sorry,ADJ,IR
1406,tell,VERB,IR
1406,me,PRON,IR
1406,what,PRON,IR
1406,is,AUX,O
1406,positively,ADV,O
1406,correlated,VERB,O
1406,to,ADP,O
1406,the,DET,O
1406,duration,NOUN,O
1406,of,ADP,O
1406,economic,ADJ,O
1406,growth,NOUN,O
1407,how,SCONJ,O
1407,much,ADJ,O
1407,did,AUX,O
1407,the,DET,O
1407,substantial,ADJ,BR
1407,endowments,NOUN,IR
1407,no,DET,IR
1407,the,DET,IR
1407,groton,NOUN,O
1407,school,NOUN,O
1407,charge,NOUN,O
1407,per,ADP,O
1407,student,NOUN,O
1407,for,ADP,O
1407,tuition,NOUN,O
1407,in,ADP,O
1407,2012,NUM,O
1408,what,DET,O
1408,types,NOUN,O
1408,of,ADP,O
1408,capital,NOUN,BR
1408,or,CCONJ,IR
1408,i,PRON,IR
1408,mean,VERB,IR
1408,programs,NOUN,O
1408,dont,AUX,O
1408,help,PART,O
1408,to,VERB,O
1408,redistribute,PART,O
1408,wealth,VERB,O
1409,what,PRON,O
1409,prohibition,NOUN,O
1409,agent,NOUN,O
1409,was,AUX,O
1409,also,ADV,O
1409,a,DET,BR
1409,founder,NOUN,IR
1409,no,INTJ,IR
1409,no,INTJ,IR
1409,an,DET,O
1409,alumni,NOUN,O
1409,at,ADP,O
1409,the,DET,O
1409,university,NOUN,O
1410,how,SCONJ,O
1410,many,ADJ,O
1410,sea,NOUN,BR
1410,level,NOUN,IR
1410,drops,VERB,IR
1410,no,DET,IR
1410,um,INTJ,IR
1410,major,ADJ,O
1410,ice,NOUN,O
1410,ages,NOUN,O
1410,have,AUX,O
1410,occurred,VERB,O
1411,what,PRON,O
1411,independent,ADJ,BR
1411,schools,NOUN,IR
